Freq_Hz,X_real,X_imag,Y_real,Y_imag,H_real,H_imag,H_mag_dB,H_phase_rad,Impulse_response
168.901062,-38.362457,-16.390034,1.992386,1.547886,-0.058497,-0.015357,24.367907,-2.884864,-0.089714
169.573975,48.224113,17.828825,-0.123714,-3.125434,-0.023337,-0.056183,24.316675,-1.964481,0.024889
170.246887,-37.210953,-16.453779,-1.415845,1.235955,0.019542,-0.041856,26.708527,-1.133993,0.060812
170.919800,47.062901,17.144009,1.043231,-0.104983,0.018852,-0.009098,33.583344,-0.449633,-0.006756
171.592712,-36.164093,-16.520519,1.052645,1.009936,-0.034637,-0.012104,28.708904,-2.805410,-0.018216
172.265625,45.921188,16.509773,4.214784,-2.599573,0.063254,-0.079351,19.872601,-0.897797,-0.058900
172.938538,-35.161266,-16.574287,-1.744657,-5.717146,0.103309,0.113900,16.262428,0.834120,-0.084521
173.611450,44.825447,15.874239,-3.131591,0.056574,-0.061680,0.023105,23.626890,2.783176,0.025948
174.284363,-34.242729,-16.655968,0.214206,-1.502435,0.012200,0.037942,27.990330,1.259699,0.076538
174.957275,43.720474,15.272448,-3.084728,-0.913464,-0.069387,0.003345,23.164333,3.093421,0.039747
175.630188,-33.379620,-16.703907,0.551824,0.064387,-0.013993,0.005073,36.545452,2.793762,0.000669
176.303101,42.667973,14.688805,-2.994728,-2.835892,-0.083207,-0.037820,20.781235,-2.714980,0.013224
176.976013,-32.573875,-16.781765,-2.486946,1.466497,0.042005,-0.066661,22.070417,-1.008521,-0.007409
177.648926,41.601166,14.114597,-3.180781,0.081053,-0.067973,0.025011,22.801807,2.789020,0.068689
178.321838,-31.848904,-16.826115,-0.467331,5.904748,-0.065104,-0.151004,15.679829,-1.977855,-0.057024
178.994751,40.572304,13.592451,4.735677,-1.616566,0.092942,-0.070981,18.640236,-0.652222,-0.114886
179.667664,-31.152302,-16.877560,-2.823272,-1.901092,0.095623,0.009220,20.348570,0.096118,0.028681
180.340576,39.548454,13.075341,0.140718,1.120648,0.011653,0.024484,31.335775,1.126579,0.055927
181.013489,-30.523510,-16.909172,-1.325600,-0.598074,0.041536,-0.003416,27.602148,-0.082059,0.043521
181.686401,38.550110,12.604558,0.663025,2.120753,0.031788,0.044619,25.226818,0.951778,0.020113
182.359314,-29.914902,-16.935806,1.629174,-2.873803,-0.000056,0.096098,20.345734,1.571381,-0.046696
183.032227,37.567360,12.129766,-3.764165,-0.805658,-0.097009,0.009877,20.218992,3.040131,-0.044432
183.705139,-29.379532,-16.954149,0.566234,2.031438,-0.044392,-0.043527,24.128220,-2.366024,-0.008319
184.378052,36.596161,11.708780,-0.290997,-1.970699,-0.022842,-0.046542,25.705881,-2.027052,-0.006617
185.050964,-28.858406,-16.956310,-1.589488,0.585111,0.032088,-0.039129,25.916393,-0.883948,-0.014237
185.723877,35.643162,11.288403,-0.311186,-0.500875,-0.011980,-0.010259,36.042439,-2.433432,0.008843
186.396790,-28.402111,-16.947121,-1.253071,-0.141816,0.034732,-0.015731,28.374929,-0.425283,0.043563
187.069702,34.701355,10.924393,-1.569695,-1.019930,-0.049574,-0.013785,25.771437,-2.870373,0.010374
187.742615,-27.950344,-16.912548,-3.431613,1.499245,0.066112,-0.093644,18.814058,-0.956056,0.020835
188.415527,33.793030,10.561329,0.004607,2.203756,0.018692,0.059372,24.117992,1.265794,0.006557
189.088440,-27.549986,-16.881084,-1.869320,0.501042,0.041229,-0.043449,24.451908,-0.811616,-0.061824
189.761353,32.887787,10.243549,-0.178984,4.281734,0.032004,0.120224,18.102835,1.310628,-0.032458
190.434265,-27.154884,-16.824226,2.554155,-0.112452,-0.066114,0.045103,21.934528,2.542912,0.040221
191.107178,32.011154,9.922259,-1.340076,1.245179,-0.027193,0.047327,25.258823,2.092314,0.085502
191.780090,-26.818777,-16.767735,3.743094,0.999966,-0.117105,0.035931,18.237747,2.843886,0.001252
192.453003,31.132572,9.659367,-0.906135,-3.999213,-0.062906,-0.108940,18.006540,-2.094460,-0.084470
193.125916,-26.476267,-16.674175,-3.363245,1.089107,0.072405,-0.086734,18.939663,-0.875198,-0.007513
193.798828,30.293076,9.395500,-1.441020,3.063707,-0.014780,0.105720,19.432825,1.709700,0.008649
194.471741,-26.178703,-16.582218,3.075438,3.263436,-0.140192,-0.035859,16.790283,-2.891180,0.002280
195.144653,29.461246,9.181397,2.011353,-2.865359,0.034601,-0.108042,18.904144,-1.260864,0.002135
195.817566,-25.870670,-16.468044,-2.285080,-0.077707,0.064218,-0.037874,22.550488,-0.532871,-0.030052
196.490479,28.656025,8.957455,-0.414479,1.596970,0.002693,0.054887,25.200146,1.521772,0.022999
197.163391,-25.614752,-16.349846,1.100593,2.013419,-0.066178,-0.036363,22.439938,-2.639153,0.049249
197.836304,27.857014,8.789301,2.336641,-0.955053,0.066448,-0.055249,21.268070,-0.693638,0.054308
198.509216,-25.347898,-16.205093,-1.150979,-1.445335,0.058110,0.019870,24.234753,0.329469,-0.003605
199.182129,27.084137,8.624186,-0.850847,1.501300,-0.012497,0.059410,24.334705,1.778130,-0.068668
199.855042,-25.113735,-16.044252,1.804555,0.509574,-0.060234,0.018191,24.024113,2.848302,-0.077258
200.527954,26.339878,8.508209,-0.301367,-2.061358,-0.033251,-0.067519,22.468386,-2.028403,0.010392
201.200867,-24.855278,-15.880205,-2.286856,0.953094,0.047939,-0.068974,21.514683,-0.963417,0.099991
201.873779,25.606094,8.375823,0.752853,2.168693,0.051586,0.067821,21.390207,0.920534,-0.007032
202.546692,-24.640162,-15.691852,1.482857,-0.562915,-0.032465,0.043520,25.304728,2.211714,-0.020396
203.219604,24.907551,8.292448,-0.951925,-0.919003,-0.045463,-0.021761,25.950956,-2.695176,-0.020878
203.892517,-24.409321,-15.508754,-1.553508,0.566465,0.034836,-0.045341,24.855396,-0.915670,-0.022379
204.565430,24.208153,8.210628,-1.395713,3.015805,-0.013813,0.129263,17.721210,1.677251,-0.002412
205.238342,-24.198244,-15.285566,3.252058,2.954880,-0.151197,-0.026603,16.276726,-2.967425,-0.053653
205.911255,23.563786,8.159617,2.078682,-1.076587,0.064643,-0.068073,20.548952,-0.811234,0.006727
206.584167,-23.980314,-15.085205,1.950662,-0.003656,-0.058212,0.036772,23.241436,2.578201,0.056029
207.257080,22.912127,8.118940,0.700106,-3.326224,-0.018556,-0.138598,17.087723,-1.703890,0.045203
207.929993,-23.764721,-14.852139,-2.407595,0.079841,0.071344,-0.047947,21.314180,-0.591725,0.026315
208.602905,22.298985,8.084326,0.666828,0.236069,0.029822,-0.000225,30.508930,-0.007555,0.041594
209.275818,-23.570951,-14.623007,-2.239941,-0.667908,0.081313,-0.022109,21.486988,-0.265485,-0.060040
209.948730,21.693224,8.092723,-0.748384,4.082146,0.031340,0.176485,14.931023,1.395051,-0.045193
210.621643,-23.347393,-14.365783,3.804856,0.552103,-0.128766,0.055583,17.061897,2.734094,0.015767
211.294556,21.130669,8.088011,-0.452782,-1.261102,-0.038614,-0.044901,24.550446,-2.281057,0.050170
211.967468,-23.146061,-14.115013,0.884614,1.067034,-0.048351,-0.016615,25.827209,-2.810607,-0.011560
212.640381,20.589216,8.117599,-0.004557,-0.252801,-0.004381,-0.010551,38.843285,-1.964373,-0.012179
213.313293,-22.920185,-13.869327,1.476651,1.509002,-0.076319,-0.019655,22.068390,-2.889531,-0.049111
213.986206,20.047493,8.133913,1.374798,-0.914065,0.042999,-0.063041,22.348442,-0.972197,-0.002434
214.659119,-22.717630,-13.587097,1.648577,-0.276702,-0.048084,0.040938,23.992479,2.436289,-0.018084
215.332031,19.562021,8.184861,-0.560714,-2.874380,-0.076713,-0.114840,17.195808,-2.159722,-0.073020
216.004944,-22.494030,-13.330662,-2.059740,2.187879,0.025108,-0.112145,18.792019,-1.350540,-0.021690
216.677856,19.074596,8.239202,2.847518,1.842233,0.160968,0.027051,15.744266,0.166496,0.017043
217.350769,-22.257288,-13.051291,2.878633,-1.958548,-0.057845,0.121915,17.397038,2.013813,0.112422
218.023682,18.625229,8.278324,-1.435840,-2.617466,-0.116533,-0.088738,16.684853,-2.490778,0.056447
218.696594,-22.048389,-12.781975,-0.649098,2.109134,-0.019472,-0.084371,21.250772,-1.797616,-0.020042
219.369507,18.188177,8.357864,2.263697,0.257659,0.108136,-0.035524,18.875532,-0.317409,-0.017688
220.042419,-21.807384,-12.505955,2.354536,-0.558902,-0.070189,0.065881,20.330736,2.387847,-0.035330
220.715332,17.768147,8.425702,1.941461,-2.859020,0.026912,-0.173669,15.102506,-1.417057,0.010044
221.388245,-21.570930,-12.210169,0.492786,-3.510698,0.052469,0.133052,16.891859,1.195172,0.057269
222.061157,17.400871,8.503869,-3.662634,-3.389000,-0.246737,-0.074179,11.779510,-2.849549,0.023310
222.734070,-21.326595,-11.950842,-1.482718,2.718322,-0.001447,-0.126651,17.947285,-1.582222,-0.072370
223.406982,17.020285,8.588648,1.193101,-2.226364,0.003262,-0.132452,17.556173,-1.546176,-0.038686
224.079895,-21.067150,-11.663872,-2.007185,-0.041981,0.073767,-0.038849,21.579664,-0.484730,0.048312
224.752808,16.678768,8.661407,0.092379,-1.387026,-0.029651,-0.067763,22.619307,-1.983266,0.067499
225.425720,-20.819813,-11.381577,-2.243990,-0.045290,0.083898,-0.043689,20.482933,-0.480103,-0.011921
226.098633,16.372013,8.755939,-0.911083,-0.622797,-0.059092,-0.006437,24.518242,-3.033080,-0.124745
226.771545,-20.545517,-11.128849,-2.145733,1.846804,0.043102,-0.113235,18.332727,-1.207090,-0.077514
227.444458,16.054466,8.832455,1.122511,-0.755851,0.033790,-0.065670,22.632572,-1.095583,0.085134
228.117371,-20.276897,-10.853344,-4.641281,0.852398,0.160431,-0.127909,13.757301,-0.673085,0.073409
228.790283,15.772485,8.909639,1.951928,5.024186,0.230229,0.188488,10.528932,0.686038,-0.005437
229.463196,-20.013634,-10.586067,2.301279,-1.665838,-0.055446,0.112563,18.028652,2.028489,-0.010605
230.136108,15.515186,9.007439,-1.285351,0.063875,-0.060173,0.039051,22.885456,2.565939,-0.010563
230.809021,-19.716351,-10.333899,0.483001,0.803459,-0.035974,-0.021896,27.511562,-2.594826,0.015383
231.481934,15.265518,9.075888,-1.041857,-0.000170,-0.050430,0.029971,24.632561,2.605365,0.021540
232.154846,-19.432077,-10.075749,0.341013,3.161301,-0.080311,-0.121043,16.756941,-2.156599,0.017392
232.827759,15.047601,9.146269,2.344737,-0.795369,0.090324,-0.107758,17.039911,-0.873186,-0.006870
233.500671,-19.151840,-9.837854,-1.860779,1.538020,0.044235,-0.103029,19.006016,-1.165248,-0.025656
234.173584,14.838728,9.234604,4.264112,3.050824,0.299370,0.019292,10.457850,0.064352,-0.044343
234.846497,-18.835840,-9.607286,3.164890,-3.205507,-0.064455,0.203057,13.430733,1.878161,0.036737
235.519409,14.640532,9.285313,-1.047189,-1.929772,-0.110626,-0.061649,17.948311,-2.633180,0.006105
236.192322,-18.539875,-9.376576,-0.946214,1.023594,0.018406,-0.064519,23.466415,-1.292900,-0.059355
236.865234,14.468390,9.337363,1.861437,1.829506,0.148437,0.030652,16.387775,0.203639,-0.078983
237.538147,-18.253382,-9.168780,3.445750,-0.813670,-0.132860,0.111313,15.222656,2.444213,0.027192
238.211060,14.294548,9.410984,1.192984,-2.912354,-0.035353,-0.180464,14.708654,-1.764248,0.070713
238.883972,-17.932186,-8.957689,0.082416,-1.425414,0.028100,0.065452,22.946825,1.165279,0.091219
239.556885,14.136738,9.453114,-0.220142,-2.289487,-0.085595,-0.104716,17.377380,-2.256058,0.024961
240.229797,-17.619576,-8.745869,-1.433080,-0.175304,0.069219,-0.024409,22.686518,-0.339019,-0.026202
240.902710,14.010837,9.483829,-0.118625,-0.731775,-0.030051,-0.031888,27.167194,-2.326553,-0.013966
241.575623,-17.322514,-8.563310,-1.605261,1.657225,0.036464,-0.113695,18.459967,-1.260439,-0.046216
242.248535,13.886064,9.532475,4.008418,1.373109,0.242342,-0.067479,11.987122,-0.271565,-0.006522
242.921448,-16.997990,-8.391733,1.124348,-4.199842,0.044893,0.224916,12.789942,1.373788,-0.053846
243.594360,13.764324,9.554721,-1.938279,0.012804,-0.094592,0.066593,18.734673,2.528187,0.022255
244.267273,-16.676811,-8.222943,2.661414,-0.006617,-0.128219,0.063619,16.885130,2.681013,0.046592
244.940186,13.654831,9.556400,-0.137983,-4.248622,-0.152948,-0.204103,11.867456,-2.213891,0.022131
245.613098,-16.380480,-8.059775,-2.039686,-0.610776,0.115020,-0.019307,18.663885,-0.166307,-0.037015
246.286011,13.565452,9.578526,-1.665222,-2.110556,-0.155222,-0.045981,15.815636,-2.853598,-0.033204
246.958923,-16.062059,-7.920270,-3.718457,2.982283,0.112577,-0.241184,11.497004,-1.134088,-0.035734
247.631836,13.475080,9.584136,2.941457,1.743759,0.206079,-0.017167,13.689307,-0.083111,-0.033746
248.304749,-15.735202,-7.789354,-0.649594,-0.326564,0.041409,0.000255,27.657913,0.006160,0.094703
248.977661,13.388244,9.558285,1.995990,0.976828,0.133255,-0.022173,17.387711,-0.164887,0.062330
249.650574,-15.435636,-7.661406,-0.115564,-0.282764,0.013302,0.011716,35.027618,0.722098,-0.006997
250.323486,13.319242,9.541693,3.310268,1.081169,0.202672,-0.064017,13.451108,-0.305949,-0.027491
250.996399,-15.132141,-7.557026,1.167208,-2.897634,0.014803,0.184096,14.671131,1.490557,0.044952
251.669312,13.248549,9.519538,1.544122,0.115031,0.080980,-0.049504,20.453526,-0.548698,0.052740
252.342224,-14.823189,-7.469537,2.518785,-3.303603,-0.045949,0.246022,12.031624,1.755439,-0.009328
253.015137,13.161562,9.478086,0.402853,-4.029229,-0.125017,-0.216107,12.052923,-2.095256,-0.074078
253.688049,-14.527651,-7.364535,-2.728683,-3.829956,0.255748,0.133985,10.790464,0.482580,-0.084802
254.360962,13.101600,9.433950,-2.271210,-0.321213,-0.125788,0.066058,16.949442,2.658026,-0.006455
255.033875,-14.235378,-7.277784,-2.206351,-0.601683,0.140006,-0.029311,16.890793,-0.206373,0.061696
255.706787,13.055622,9.382753,-0.102034,1.891127,0.063492,0.099221,18.577320,1.001548,0.005139
256.379700,-13.949240,-7.225506,0.730648,-1.031408,-0.011101,0.079690,21.888451,1.709204,-0.051162
257.052612,12.986647,9.330760,1.655556,0.205790,0.091587,-0.049958,19.632113,-0.499359,-0.090384
257.725525,-13.655621,-7.168260,1.014693,-5.199439,0.098439,0.329081,9.281753,1.280135,-0.020122
258.398438,12.920171,9.258175,-3.820102,-1.591948,-0.253696,0.058576,11.688167,2.914678,0.051587
259.071350,-13.371761,-7.111947,-1.604285,-0.630823,0.113079,-0.012967,18.875624,-0.114172,0.050307
259.744263,12.865885,9.167549,-1.302474,1.418035,-0.015056,0.120945,18.281479,1.694645,0.046459
260.417175,-13.116316,-7.073174,1.188671,-2.264789,0.001929,0.171630,15.307608,1.559560,0.026924
261.090088,12.809759,9.092852,-3.864033,0.014856,-0.200034,0.143151,12.182039,2.520450,0.029294
261.763000,-12.854481,-7.046103,2.132540,1.373945,-0.172621,-0.012264,15.236277,-3.070668,0.054434
262.435913,12.752031,9.014162,-0.537437,-2.669976,-0.126793,-0.119749,15.168935,-2.384760,-0.005237
263.108826,-12.582116,-7.034675,-0.093444,-0.666632,0.028226,0.037201,26.614149,0.921726,-0.074703
263.781738,12.678621,8.903512,-1.678096,-2.831553,-0.193678,-0.087323,13.454705,-2.718019,-0.046092
264.454651,-12.339265,-7.017475,-2.520403,0.438341,0.139075,-0.114617,14.883989,-0.689290,0.031884
265.127563,12.607953,8.797209,-0.380028,0.200315,-0.012816,0.024831,31.074503,2.047282,0.035054
265.800476,-12.104127,-7.000247,0.060996,-0.458424,0.012637,0.030565,29.610197,1.178737,0.001101
266.473389,12.551699,8.685603,0.044801,-2.369516,-0.085921,-0.129324,16.178534,-2.157219,-0.029475
267.146301,-11.884310,-7.009971,-2.901030,-2.686516,0.280020,0.060886,10.855616,0.214102,-0.026758
267.819214,12.476004,8.581811,-3.393233,-0.256768,-0.194234,0.113026,12.966936,2.614584,-0.007761
268.492126,-11.662194,-7.015953,-3.596776,0.588493,0.204164,-0.173286,11.444122,-0.703773,-0.046236
269.165039,12.403193,8.472675,-1.172546,3.434386,0.064510,0.232828,12.338065,1.300505,-0.022736
269.837952,-11.436544,-7.035895,0.865378,-0.779995,-0.024454,0.083246,21.233252,1.856511,0.029823
270.510864,12.314419,8.337603,-1.889339,0.568733,-0.083759,0.102894,17.544168,2.254035,0.024430
271.183777,-11.241510,-7.048609,-0.181792,-1.610670,0.076094,0.095567,18.261366,0.898357,0.084719
271.856689,12.227398,8.210577,-5.238912,1.233485,-0.248617,0.267822,8.743915,2.319023,0.056393
272.529602,-11.055288,-7.060963,1.080215,3.439408,-0.210532,-0.176644,11.218988,-2.443498,-0.014321
273.202515,12.151447,8.083338,-0.694890,-0.560283,-0.060906,-0.005593,24.270325,-3.050026,-0.075015
273.875427,-10.880749,-7.097573,-1.457442,0.512841,0.072397,-0.094358,18.494072,-0.916340,-0.093417
274.548340,12.053899,7.960781,-2.913875,3.692697,-0.027444,0.324474,9.745447,1.655176,0.013889
275.221252,-10.710260,-7.129955,4.563700,2.944235,-0.422062,0.006074,7.491572,3.127203,0.078231
275.894165,11.952385,7.838356,-1.055716,-1.907314,-0.134942,-0.071081,16.333553,-2.656770,0.061587
276.567078,-10.539225,-7.168176,2.151941,2.872724,-0.266358,-0.091413,11.007109,-2.810992,-0.066461
277.239990,11.834641,7.699535,0.214204,-2.942296,-0.100929,-0.182954,13.599293,-2.074915,-0.057841
277.912903,-10.392462,-7.194346,0.456163,1.796952,-0.110593,-0.096349,16.672783,-2.424915,0.028661
278.585815,11.717110,7.569610,-0.364844,-3.520030,-0.158899,-0.197764,11.913862,-2.247655,0.025891
279.258728,-10.250635,-7.211642,-2.581241,3.126681,0.024897,-0.322539,9.802563,-1.493759,-0.004819
279.931641,11.615822,7.434931,2.260788,-0.362155,0.123910,-0.110489,15.596995,-0.728202,-0.020274
280.604553,-10.126144,-7.250544,-1.673280,0.691572,0.076911,-0.123366,16.750105,-1.013320,-0.025987
281.277466,11.498147,7.308147,1.838936,1.510770,0.173397,0.021183,15.154844,0.121560,0.034095
281.950378,-10.010660,-7.287454,1.667107,-0.701241,-0.075519,0.125025,16.709211,2.114174,0.022076
282.623291,11.377159,7.190175,0.664675,-1.267740,-0.008574,-0.106010,19.464775,-1.651504,0.028735
283.296204,-9.893524,-7.334340,0.757624,-1.228562,0.009989,0.116773,18.621483,1.485459,-0.041067
283.969116,11.232014,7.064470,-0.896799,-1.687549,-0.124923,-0.071673,16.831337,-2.620704,-0.062407
284.642029,-9.793610,-7.361425,1.129466,-0.643248,-0.042146,0.097360,19.486481,1.979330,-0.040548
285.314941,11.091110,6.952001,-2.621150,-4.558476,-0.354622,-0.188723,7.921691,-2.652534,0.058391
285.987854,-9.685564,-7.385826,-3.709165,2.876034,0.098971,-0.372412,8.283144,-1.311043,0.089596
286.660767,10.949606,6.820526,0.812082,0.123043,0.058476,-0.025188,23.921318,-0.406717,0.011797
287.333679,-9.606335,-7.409942,-0.505584,1.359188,-0.035429,-0.114161,18.450340,-1.871712,-0.084001
288.006592,10.801806,6.703335,1.885824,-2.061422,0.040540,-0.215999,13.160611,-1.385266,0.002382
288.679504,-9.535622,-7.423955,-2.336055,-1.702088,0.239052,-0.007616,12.425735,-0.031849,-0.004613
289.352417,10.664240,6.594976,-1.844893,-1.216560,-0.176171,-0.005131,15.077625,-3.112477,0.002911
290.025330,-9.471496,-7.451675,-3.468453,1.254591,0.161823,-0.259773,10.284044,-1.013681,-0.019242
290.698242,10.508940,6.494543,-0.792592,1.380269,0.004160,0.128771,17.799088,1.538501,-0.029090
291.371155,-9.411956,-7.465413,-1.210125,2.494238,-0.050104,-0.225266,12.736391,-1.789656,0.098681
292.044067,10.361458,6.401562,2.227116,0.408633,0.173197,-0.067568,14.613923,-0.371960,0.060104
292.716980,-9.352386,-7.491399,-1.843412,-1.430134,0.194682,-0.003027,14.212442,-0.015545,0.009323
293.389893,10.191788,6.305075,-2.168677,2.131533,-0.060318,0.246457,11.912527,1.810817,-0.006292
294.062805,-9.309305,-7.498806,1.113907,3.496545,-0.256059,-0.169337,10.257593,-2.557301,-0.055198
294.735718,10.023849,6.226358,3.074012,-1.054659,0.174130,-0.213377,11.200396,-0.886334,-0.040319
295.408630,-9.258959,-7.499835,-1.486971,-1.212330,0.161014,0.000513,15.862692,0.003188,-0.015127
296.081543,9.853508,6.142277,-0.346231,0.811194,0.011653,0.075062,22.388212,1.416785,0.010060
296.754456,-9.221592,-7.491380,-0.512676,1.040389,-0.021722,-0.095174,20.209057,-1.795187,-0.028852
297.427368,9.684799,6.069631,1.347524,1.188479,0.155119,0.025500,16.070877,0.162932,-0.015851
298.100281,-9.182325,-7.475327,1.246817,-0.166121,-0.072805,0.077362,19.474867,2.325857,0.052693
298.773193,9.520945,5.991748,1.258922,-0.999689,0.047383,-0.134818,16.899235,-1.232824,-0.004298
299.446106,-9.163507,-7.459089,-0.159682,-1.648724,0.098571,0.099686,17.065592,0.791026,-0.028944
300.119019,9.352237,5.936838,-1.423978,-0.606289,-0.137860,0.022686,17.095213,2.978498,-0.029362
300.791931,-9.136230,-7.430171,0.076317,1.343513,-0.077011,-0.084423,18.841251,-2.310317,-0.022338
301.464844,9.195852,5.881660,1.026267,-1.386742,0.010751,-0.157677,16.024485,-1.502719,0.052929
302.137756,-9.115023,-7.411246,-0.747766,0.093758,0.044352,-0.046348,23.856052,-0.807400,0.091308
302.810669,9.025615,5.832511,1.289557,-1.773767,0.011201,-0.203764,13.804332,-1.515880,0.067335
303.483582,-9.100475,-7.376527,-2.966597,-1.122426,0.257062,-0.085028,11.348335,-0.319441,-0.032084
